ID;ENLACE PERMANENTE;NOMBRE USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;
1,20E+18;,https://twitter.com/cachalaco/status/1198600841000890374;,cachalaco;,juanfervelasco;,2019-11-24 13:54:44+00:00;0;0,2;,;,;,;",""b'Sin duda, por eso pienso que el error viene del titular y me di el tiempo de leer toda la nota. Me parece se\xc3\xb1or Ministro que el FIAVL es m\xc3\xa1s que eso. Estuve en su concierto, genial. Los diarios del pa\xc3\xads deber\xc3\xadan hablar tambi\xc3\xa9n de lo bueno.'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/cachalaco/status/1198587433408970752;,cachalaco;,juanfervelasco;,2019-11-24 13:01:27+00:00;0;0,1;,;,;,;,b'Me parece que el titular del diario no es precisamente acertado. La cultura no es mercanc\xc3\xada y buscar rentabilidad transformar\xc3\xada al FIAVL en un producto de consumo m\xc3\xa1s. La cultura es algo sumamente distinto. Lamento mucho que se le de tanta importancia a eso.';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/jmartyn593/status/1198425499229458432;,jmartyn593;,None;,2019-11-24 02:17:59+00:00;0,2;0,5;,@MinturZonal7 @FestivalDeLoja @festivaloffloja;,#MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo;,;,b'FIAVL 2019 Ministerio de Turismo - Coordinaci\xc3\xb3n Zonal 7 @MinturZonal7 #MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise\xc3\xb1o #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo @festivaldeloja @festivaloffloja @j_martyn593';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/Wilmanpatricio/status/1198339953639514112;,Wilmanpatricio;,juanfervelasco;,2019-11-23 20:38:03+00:00;0,1;0,2;,;,;,;,b'Soy fanatico de tu arte. Soy lojano. Pero otro a\xc3\xb1o mas se desaprovecha el FIAVL en donde pudiera haber sido generador de ingresos economicos a la ciudad como todos los festivales en el mundo. Acalro que ustedes no crearon ningun observatorio. Fue iniciativa local.';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/lojaesmusica/status/1198290677534253061;,lojaesmusica;,None;,2019-11-23 17:22:15+00:00;0;0,3;,;,#23deNoviembre #FIAVL #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,b'Compartimos los eventos musicales del #23deNoviembre para que deleites tu d\xc3\xada con m\xc3\xbasica. \xc2\xa1Disfrutemos la programaci\xc3\xb3n del #FIAVL! Conoce la programaci\xc3\xb3n completa https://www.festivaldeloja.com/ #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/CapturLojaofic1/status/1198273859914489857;,CapturLojaofic1;,None;,2019-11-23 16:15:25+00:00;0;0;,;,#FIAVL;,;",""b'Buen Fin de semana para todos, disfruten de los \xc3\xbaltimos d\xc3\xadas del #FIAVL'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/patycarrionc/status/1198210247896240128;,patycarrionc;,None;,2019-11-23 12:02:39+00:00;0,2;0,3;,;,#SomosEducaci;,;",""b'En Loja vivimos con alegr\xc3\xada junto a nuestros estudiantes el FIAVL 2019, donde se pone de manifiesto el arte en todas sus manifestaciones. #SomosEducaci\xc3\xb3nEC'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/jmartyn593/status/1197997837482635265;,jmartyn593;,None;,2019-11-22 21:58:36+00:00;0,1;0,9;,@MinturZonal7 @FestivalDeLoja @festivaloffloja;,#MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo;,;,b'FIAVL 2019 Ministerio de Turismo - Coordinaci\xc3\xb3n Zonal 7 @MinturZonal7 #MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise\xc3\xb1o #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo @festivaldeloja @festivaloffloja @j_martyn593';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/jmartyn593/status/1197997788631633920;,jmartyn593;,None;,2019-11-22 21:58:25+00:00;0;0,8;,@MinturZonal7 @FestivalDeLoja @festivaloffloja;,#MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo;,;,b'FIAVL 2019 Ministerio de Turismo - Coordinaci\xc3\xb3n Zonal 7 @MinturZonal7 #MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise\xc3\xb1o #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo @festivaldeloja @festivaloffloja @j_martyn593';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/jmartyn593/status/1197995673318285312;,jmartyn593;,None;,2019-11-22 21:50:00+00:00;0,1;0,8;,@MinturZonal7 @FestivalDeLoja @festivaloffloja;,#MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo;,;,b'FIAVL 2019 Ministerio de Turismo - Coordinaci\xc3\xb3n Zonal 7 @MinturZonal7 #MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise\xc3\xb1o #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo @festivaldeloja @festivaloffloja @j_martyn593';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/jmartyn593/status/1197995640502063104;,jmartyn593;,None;,2019-11-22 21:49:53+00:00;0,1;0,6;,@MinturZonal7 @FestivalDeLoja @festivaloffloja;,#MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo;,;,b'FIAVL 2019 Ministerio de Turismo - Coordinaci\xc3\xb3n Zonal 7 @MinturZonal7 #MiMejorMomentoFIAVL2019 #photography #photo #edicion #foto #fotografia #dise\xc3\xb1o #producer #nature #Fiavl2019 #OffLoja2019 #LojaParaElMundo @festivaldeloja @festivaloffloja @j_martyn593';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/CapturLojaofic1/status/1197973957363818496;,CapturLojaofic1;,None;,2019-11-22 20:23:43+00:00;0;0;,;,#FestivalLojaM #FIAVL;,;",""b'#FestivalLojaM\xc3\xa1sTuyoQueNunca Un ardiente sol en Loja, motiva la participaci\xc3\xb3n estudiantil, en los \xc3\xbaltimos d\xc3\xadas del #FIAVL'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/lojaesmusica/status/1197971629067907072;,lojaesmusica;,None;,2019-11-22 20:14:28+00:00;0,1;0,1;,;,#22deNoviembre #FIAVL #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,b'Compartimos los eventos musicales del #22deNoviembre para que deleites tu d\xc3\xada con m\xc3\xbasica. \xc2\xa1Disfrutemos la programaci\xc3\xb3n del #FIAVL! Conoce la programaci\xc3\xb3n completa https://www.festivaldeloja.com/ #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/CASIkeNoMotel/status/1197940073427329024;,CASIkeNoMotel;,None;,2019-11-22 18:09:04+00:00;0;0;,;,#CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar #love #Loja #Ecuador #artesvivasloja #fiavl #Motel #suites #beautiful #instagood #instalove #loveher #lovehim #pretty;,;,b'Es de mentes divertidas y perversas #CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar #love #Loja #Ecuador #artesvivasloja #fiavl #Motel #suites #beautiful #instagood #instalove #loveher #lovehim #pretty\xe2\x80\xa6 https://www.instagram.com/p/B5LV7tOAayJ/?igshid=11nin2fc18v2t';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/casmuloja/status/1197927793239216129;,casmuloja;,None;,2019-11-22 17:20:16+00:00;0,2;0,2;,@Cultura_Ec @jdflores85;,#FIAVL;,;",""b'Cecilia Moscoso, presidenta de nuestra instituci\xc3\xb3n, mantuvo un di\xc3\xa1logo con el subsecretario de Artes, Emprendimiento e Innovaci\xc3\xb3n del ministerio de @Cultura_Ec, @jdflores85, con la finalidad de fortalecer acciones en torno al desarrollo del #FIAVL.'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197875295832948737;,MunicipioDeLoja;,None;,2019-11-22 13:51:40+00:00;0,1;0,2;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n de hoy, viernes 22 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197875284906840065;,MunicipioDeLoja;,None;,2019-11-22 13:51:38+00:00;0,1;0,4;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n de hoy, viernes 22 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/eltiempocuenca/status/1197858517144571905;,eltiempocuenca;,None;,2019-11-22 12:45:00+00:00;0,3;0,3;,;,;,;",""b'El director art\xc3\xadstico del FIAVL 2019, Patricio Vallejo Aristiz\xc3\xa1bal, ve en las nuevas tendencias de las artes esc\xc3\xa9nicas la capacidad de enlazar diversos lenguajes encaminados a producir tramas con nuevos tejidos de significaci\xc3\xb3n \xe2\x96\xba http://bit.ly/ArtesCuenca'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/marchelomendiet/status/1197692836264722434;,marchelomendiet;,None;,2019-11-22 01:46:38+00:00;0;0;,;,#artesvivas #fiavl #mimejormomento #lojaprovince #lojacity #loja #ecuador #art #artlovers #dancer #dance #folklore #folclore #latinoamerica #elfolklorvive #elfolclorevive;,;,b'Seguimos respirando ARTE . . . . . #artesvivas #fiavl #mimejormomento #lojaprovince #lojacity #loja #ecuador #art #artlovers #dancer #dance #folklore #folclore #latinoamerica #elfolklorvive #elfolclorevive\xe2\x80\xa6 https://www.instagram.com/p/B5JlgNhATL9/?igshid=jlu4wz9nzzwc';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MaraJosBastidas/status/1197642431501602817;,MaraJosBastidas;,None;,2019-11-21 22:26:21+00:00;0;0;,;,#LiceodeLoja #FIAVL #OffLoja #arte #dibujos #artesvivasloja #Loja;,;",""b'#LiceodeLoja presente en #FIAVL #OffLoja #2019 #arte #dibujos #artesvivasloja mi princesa, amor de mi vida , que lindo que est\xc3\xa1 #Loja https://www.instagram.com/p/B5JOk5qg8tu0IPjNiAoRLpxOFXDpDkFkZNSSQo0/?igshid=wmy96ftuj4dz'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/plustv25/status/1197530883181436928;,plustv25;,None;,2019-11-21 15:03:06+00:00;0,4;0,6;,;,#Loja #FIAVL;,;,b'Inf\xc3\xb3rmate de las actividades programadas para \xc3\xa9ste jueves 21 de noviembre en #Loja por el #FIAVL';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/lojaesmusica/status/1197527601016983554;,lojaesmusica;,None;,2019-11-21 14:50:03+00:00;0,2;0,4;,;,#21deNoviembre #FIAVL #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,b'Compartimos los eventos musicales del #21deNoviembre para que deleites tu d\xc3\xada con m\xc3\xbasica. \xc2\xa1Disfrutemos la programaci\xc3\xb3n del #FIAVL! Conoce la programaci\xc3\xb3n completa https://www.festivaldeloja.com/ #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/CapturLojaofic1/status/1197520923693334529;,CapturLojaofic1;,None;,2019-11-21 14:23:31+00:00;0,4;0,7;,;,#Loja #FestivalM #FIAVL;,;,b'#Loja Vive su #FestivalM\xc3\xa1sTuyoQueNunca. Los estudiantes se toman las calles para plasmar sus creaciones #FIAVL. Que tengan un excelente jueves.';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197508622827302912;,MunicipioDeLoja;,None;,2019-11-21 13:34:38+00:00;0;0;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n de hoy, jueves 21 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197508612429623296;,MunicipioDeLoja;,None;,2019-11-21 13:34:36+00:00;0,2;0,3;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n de hoy, jueves 21 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/DiegobravoDiego/status/1197218299903381504;,DiegobravoDiego;,None;,2019-11-20 18:21:00+00:00;0;0;,;,#lojano #FIAVL2019;,;,b'Cuando un #lojano va al #FIAVL2019 FIAVL siempre se roba el show';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/CASIkeNoMotel/status/1197205466209771521;,CASIkeNoMotel;,None;,2019-11-20 17:30:00+00:00;0;0;,;,#CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar #fiavl #Motel #Ecuador #jacuzzi #Amor #Parejas #girlfriend;,;",""b'El peligro de jugar con fuego, es que te puedes enamorar a mitad del incendio #CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar #love#Loja #fiavl #Motel #Ecuador #jacuzzi #Amor #Parejas #girlfriend\xe2\x80\xa6 https://www.instagram.com/p/B5GH39pAWQO/?igshid=1ua1isylsbhyq'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/plustv25/status/1197156550550446080;,plustv25;,None;,2019-11-20 14:15:38+00:00;0,2;0,1;,@FestivalDeLoja @festivaloffloja;,#Loja #FIAVL;,;,b'Inf\xc3\xb3rmate de la programaci\xc3\xb3n para este mi\xc3\xa9rcoles 20 de noviembre en #Loja por el #FIAVL @FestivalDeLoja @festivaloffloja';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/RudyGuemes/status/1197152783708889088;,RudyGuemes;,None;,2019-11-20 14:00:40+00:00;0;0,2;,@festivaloffloja;,#vilcabamba #loja #ecuador #shows #gracias #rudyg #rudytour #vamosrudytodavia #lojaoff #offloja2019 #fiavl;,;,b'Conociendo #vilcabamba en #loja #ecuador calentando motores para los #shows en el @festivaloffloja #gracias . . . #rudyg\xc3\xbcemes #rudytour #vamosrudytodavia #lojaoff #offloja2019 #fiavl\xe2\x80\xa6 https://www.instagram.com/p/B5FvKmwpA3h/?igshid=1aj4laohybv7p';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197151535534411779;,MunicipioDeLoja;,None;,2019-11-20 13:55:42+00:00;0,1;0,6;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n del hoy, mi\xc3\xa9rcoles 20 de noviembre, del Festival Internacional de Artes Vivas, en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1197151525925261312;,MunicipioDeLoja;,None;,2019-11-20 13:55:40+00:00;0,4;0,8;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n del hoy, mi\xc3\xa9rcoles 20 de noviembre, del Festival Internacional de Artes Vivas, en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/lojaesmusica/status/1197146008767148032;,lojaesmusica;,None;,2019-11-20 13:33:45+00:00;0,2;0,2;,;,#FIAVL #20deNoviembre #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,b'\xc2\xa1Disfrutemos de la programaci\xc3\xb3n Off del #FIAVL! Compartimos la agenda musical del #20deNoviembre para que deleites tu d\xc3\xada con m\xc3\xbasica. Adem\xc3\xa1s conoce toda la programaci\xc3\xb3n https://www.festivaldeloja.com #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/DarioJaramilloP/status/1196925295997177857;,DarioJaramilloP;,Lenin;,2019-11-19 22:56:43+00:00;0;0,2;,;,;,;",""b'""""Disfrutar de la hospitalidad y del FIAVL"""" que ya lleva cuatro ediciones. Porque si contamos las obras para Loja desde que usted es Presidente, no utilizamos ni los dedos de una mano.'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/JUANFUNTM/status/1196902735255355394;,JUANFUNTM;,None;,2019-11-19 21:27:04+00:00;0,2;0,2;,;,#Ecuador #Cultura #perspective;,;,b'Characteristics de #Ecuador...2019 #Cultura #perspective al artes... El arte urbano tambi\xc3\xa9n es parte del FIAVL';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/lojaesmusica/status/1196813686964441088;,lojaesmusica;,None;,2019-11-19 15:33:13+00:00;0,3;0,1;,@festivaloffloja;,#FIAVL #19deNoviembre #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,b'\xc2\xa1Disfrutemos de la programaci\xc3\xb3n del #FIAVL! Compartimos la agenda musical del #19deNoviembre para que deleites tu d\xc3\xada con m\xc3\xbasica. Adem\xc3\xa1s conoce toda la programaci\xc3\xb3n en @festivaloffloja #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1196807082806272000;,MunicipioDeLoja;,None;,2019-11-19 15:06:58+00:00;0,4;0,5;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n del hoy, martes 19 de noviembre, del Festival Internacional de Artes Vivas, en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1196807075348799493;,MunicipioDeLoja;,None;,2019-11-19 15:06:57+00:00;0,7;0,12;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n del hoy, martes 19 de noviembre, del Festival Internacional de Artes Vivas, en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/OMORFACO/status/1196804182256291841;,OMORFACO;,None;,2019-11-19 14:55:27+00:00;0;0;,;,;,;,b'Hola Fiavl';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/SarytaLozano/status/1196780211288846338;,SarytaLozano;,None;,2019-11-19 13:20:12+00:00;0;0;,;,;,;,b'Wiki es el personaje representado en la estatuilla conmemorativa de participaci\xc3\xb3n del FIAVL 2019 \xe2\x80\x93 Ministerio de Cultura y Patrimonio https://bit.ly/2qpwzyG';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/FlorMCollaguazo/status/1196602210655838209;,FlorMCollaguazo;,None;,2019-11-19 01:32:53+00:00;0;0,2;,;,#FIAVL;,;,b'Historias desde Loja (Ecuador) en 280 caracteres con motivo del Festival Internacional de Artes Vivas 2019 #FIAVL';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/Primicias/status/1196594148033355776;,Primicias;,None;,2019-11-19 01:00:51+00:00;0,1;0,7;,;,;,;",""b'El FIAVL est\xc3\xa1 en su cuarta edici\xc3\xb3n y permanecer\xc3\xa1 hasta el domingo 24 de noviembre. Se presentan obras de teatro, actividades en espacios p\xc3\xbablicos y conciertos, entre otras actividades. \xc2\xbb'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/andresigcho/status/1196583060164227073;,andresigcho;,None;,2019-11-19 00:16:47+00:00;0,1;0,3;,@casaluka;,#FIAVL2019 #FIAVL;,;,b'Recorrido en el #FIAVL2019 sin visitar @CasaLuka no es #FIAVL.';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/Mayrittta_/status/1196561567216807937;,Mayrittta_;,None;,2019-11-18 22:51:23+00:00;0;0;,;,#Loja #FIAVL #Arte #Cultura #travel;,;",""b'El arte vive en #Loja festivaldeloja Imposible perderse este evento al Sur de mi pa\xc3\xads #FIAVL #Arte #Cultura #travel en Loja, Ecuador https://www.instagram.com/p/B5BjDxXgnmE/?igshid=1ijgsld390l3i'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/Cultura_Ec/status/1196550817584680960;,Cultura_Ec;,None;,2019-11-18 22:08:40+00:00;0,5;0,12;,;,#FIAVL2019 #FestivalLojaM;,;",""b'NOTICIA| Wiki es el personaje representado en la estatuilla conmemorativa de participaci\xc3\xb3n del FIAVL 2019 Como s\xc3\xadmbolo conmemorativo y en agradecimiento a la participaci\xc3\xb3n, #FIAVL2019 implement\xc3\xb3 el concurso(...) Leer m\xc3\xa1s https://bit.ly/2qpwzyG #FestivalLojaM\xc3\xa1sTuyoQueNunca'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1196525978375340032;,MunicipioDeLoja;,None;,2019-11-18 20:29:58+00:00;0,3;0,21;,;,#MunicipioDeLoja #FIAVL #LojaParaTodos;,;,b'En la plaza de Santo Domingo se desarrolla el tercer Festival de Bandas Integradas y Voces Lojanas. La banda instrumental del #MunicipioDeLoja forma parte de este evento que se cumple en el marco del #FIAVL 2019. Juntos construyamos una #LojaParaTodos';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MosaicoEc/status/1196513843805077504;,MosaicoEc;,None;,2019-11-18 19:41:45+00:00;0;0;,;,;,;,b'S\xc3\xa9 parte del concurso fotogr\xc3\xa1fico \xe2\x80\x9cMi Mejor Momento FIAVL 2019\xe2\x80\x9d https://www.turismo.gob.ec/se-parte-del-concurso-fotografico-mi-mejor-momento-fiavl-2019/';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/joseamusic/status/1196470722102800384;,joseamusic;,None;,2019-11-18 16:50:24+00:00;0;0;,;,#offloja2019 #fiavl;,;,b'Esto no es m\xc3\xa1s que el \xc3\xa1nimo de destruir el festival. Quien me diga lo contrario que me explique esto!? #offloja2019 #fiavl';
;;;;;;;;;;;
1,20E+18;,https://twitter.com/FestivalDeLoja/status/1196460141878616072;,FestivalDeLoja;,None;,2019-11-18 16:08:21+00:00;0,2;0,3;,;,#FestivalLojaM #FIAVL2019;,;",""b'ATENCI\xc3\x93N | \xc2\xa1Cambiamos de fecha! """"Sobre la Mesa"""" se realizar\xc3\xa1 el d\xc3\xada 19 y 23 de noviembre. Inscr\xc3\xadbete: Tarifarios y subvenciones https://bit.ly/353GloD Espacio p\xc3\xbablico https://bit.ly/33MFrg2 Futuro del FIAVL https://bit.ly/33MTZfI #FestivalLojaM\xc3\xa1sTuyoQueNunca #FIAVL2019'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/MunicipioDeLoja/status/1196454749131988992;,MunicipioDeLoja;,None;,2019-11-18 15:46:55+00:00;0,1;0,4;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;",""b'\xc2\xa1Programaci\xc3\xb3n del #FIAVL! Te presentamos la programaci\xc3\xb3n del hoy, lunes 18 de noviembre, del Festival Internacional de Artes Vivas, en sus componentes #OFF e #IN. #FestivalLojaM\xc3\xa1sTuyoQueNunca #LojaParaElMundo'""";
;;;;;;;;;;;
1,20E+18;,https://twitter.com/Confundamiento/status/1196447024192901120;,Confundamiento;,mueganoteatro;,2019-11-18 15:16:14+00:00;0;0,1;,;,;,;",""b'El a\xc3\xb1o pasado en el FIAVL 2018 dejamos huella, aunque este a\xc3\xb1o nos descalificaron sin motivos o razones confirmadas con la otra propuesta El Despertar Andino que quer\xc3\xadamos llevar este a\xc3\xb1o. Asi que nos fuimos a dejar huella en Guayaquil! Gracias por tanto compa\xc3\xb1eros de resistencia'""";
